"arna0440-dos-code_text" "arna0440-source_text" "blac0350-code_text" "dove0550-code_text" "jame0551-code_text" "long0500-code_text" "muno0370-code_text" "olss0551-code_text" "oska0551-code_text" "supn0350-code_text" "vane0560-code_text" "wood0350-code_text" "wood043b-code_text"
"isfixed" 0 0 0 0 0 0 0 0 0 0 0.0375855070284898 0 0
"jj" 0 0.0601395236949723 0 0 0 0 0 0 0 0 0 0 0
"kluge" 0 0 0 0 0 0 0 0 0 0 0 0.0293491818915548 0.0244319569997557
"lastsave" 0 0 0 0 0 0 0 0 0 0 0.0375855070284898 0 0
"later" 0 0.0120279047389945 0 0 0 0 0 0 0 0 0 0.0146745909457774 0.0488639139995114
"leaving" 0 0 0 0 0 0 0 0 0 0 0.0150342028113959 0.0146745909457774 0.0244319569997557
"ltold" 0 0.0601395236949723 0 0 0 0 0 0 0 0 0 0 0
"main" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0.073295870999267
"map" 0 0 0 0 0 0 0 0 0 0 0.0150342028113959 0 0.073295870999267
"meet" 0 0 0 0 0 0 0 0 0 0 0.0150342028113959 0.0146745909457774 0.0244319569997557
"menu" 0 0 0 0 0 0 0 0 0 0 0.0375855070284898 0 0
"minutes" 0 0 0 0 0 0.255102040816327 0 0 0.209205020920502 0 0 0.0220118864186661 0
"mists" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.0220118864186661 0.0244319569997557
"mon" 0 0 0 0 0 0 0 0 0 0 0 0.0366864773644435 0
"newhrs" 0 0 0 0 0 0.255102040816327 0 0 0.209205020920502 0 0 0.0220118864186661 0
"nor" 0 0 0 0 0 0.255102040816327 0 0 0.209205020920502 0 0 0.0146745909457774 0.0244319569997557
"notes" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.0146745909457774 0.0488639139995114
"noway" 0 0 0 0 0 0 0 0 0 0 0.0375855070284898 0 0
"num" 0 0.0240558094779889 0 0 0 0 0 0 0 0 0 0.0220118864186661 0
"ok" 0 0 0 0 0 0 0 0 0 0 0.0225513042170939 0.0146745909457774 0
"okay" 0 0.0120279047389945 0 0 0 0 0 0 0 0 0 0.0220118864186661 0.0244319569997557
"old" 0 0 0 0 0 0 0 0 0 0 0.0225513042170939 0.00733729547288869 0.0244319569997557
"pdoor" 0 0 0 0 0 0 0 0 0 0 0.0375855070284898 0 0
"plus" 0 0 0 0 0 0 0 0 0 0 0.0225513042170939 0.0146745909457774 0
"position" 0 0.0360837142169834 0 0 0 0 0 0 0 0 0.0150342028113959 0 0
"poster" 0 0 0 0 0 0 0 0 0 0 0.0375855070284898 0 0
"preposition" 0 0 0 0 0 0 0 0 0 0 0.0375855070284898 0 0
"pretend" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.0146745909457774 0.0488639139995114
"props" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.0220118864186661 0.0244319569997557
"ptab" 0 0 0 0 0 0 0 0 0 0 0.0375855070284898 0 0
"pval" 0 0.0360837142169834 0 0 0 0 0 0 0 0 0 0.0146745909457774 0
"replace" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.0146745909457774 0.0488639139995114
"result" 0 0 0 0 0 0 0 0 0 0 0.0375855070284898 0 0
"retreat" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.0146745909457774 0.0488639139995114
"rods" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.0146745909457774 0.0488639139995114
"routine" 0 0 0 0 0 0.255102040816327 0 0 0.209205020920502 0 0.00751710140569796 0.0146745909457774 0
"separate" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.0146745909457774 0.0488639139995114
"side" 0 0 0 0 0 0 0 0 0 0 0.0150342028113959 0.0146745909457774 0.0244319569997557
"sign" 0 0 0 0 0 0 0 0 0 0 0 0 0.122159784998778
"something" 0 0 0 0 0 0 0 0 0 0 0.0300684056227919 0.00733729547288869 0
"specs" 0 0 0 0 0 0.255102040816327 0 0 0.209205020920502 0 0 0.0220118864186661 0
"stored" 0 0.0120279047389945 0 0 0 0 0 0 0 0 0.00751710140569796 0.0220118864186661 0
"suppress" 0 0 0 0 0 0 0 0 0 0 0.0150342028113959 0.0146745909457774 0.0244319569997557
"temp" 0 0 0 0 0 0 0 0 0 0 0 0.0366864773644435 0
"test" 0 0.0240558094779889 0 0 0 0 0 0 0 0 0 0.00733729547288869 0.0488639139995114
"their" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.0220118864186661 0.0244319569997557
"though" 0 0 0 0 0 0.255102040816327 0 0 0.209205020920502 0 0 0.0146745909457774 0.0244319569997557
"toted" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.0220118864186661 0.0244319569997557
"transport" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.0146745909457774 0.0488639139995114
"trick" 0 0.0120279047389945 0 0 0 0 0 0 0 0 0.0150342028113959 0.0146745909457774 0
"try" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.0146745909457774 0.0488639139995114
"tusk" 0 0.0601395236949723 0 0 0 0 0 0 0 0 0 0 0
"vessel" 0 0 0 0 0 0 0 0 0 0 0.0375855070284898 0 0
"vtxt" 0 0 0 0 0 0 0 0 0 0 0.0375855070284898 0 0
"web" 0 0.0601395236949723 0 0 0 0 0 0 0 0 0 0 0
"weight" 0 0 0 0 0 0 0 0 0 0 0.0375855070284898 0 0
"worn" 0 0 0 0 0 0 0 0 0 0 0.0375855070284898 0 0
"xor" 0 0 0 0 0 0 0 0 0 0 0 0.0366864773644435 0
"yell" 0 0 0 0 0 0 0 0 0 0 0.0375855070284898 0 0
"alternative" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.0146745909457774 0.0244319569997557
"anvil" 0 0 0 0 0 0 0 0 0 0 0.0300684056227919 0 0
"ask" 0 0 0 0 0 0 0 0 0 0 0.0150342028113959 0.0146745909457774 0
"avoid" 0 0 0 0 0 0 0 0 0 0 0 0.0293491818915548 0
"away" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0.0488639139995114
"based" 0 0 0 0 0 0 0 0 0 0 0.0150342028113959 0.00733729547288869 0.0244319569997557
"bees" 0 0 0 0 0 0 0 0 0 0 0.0300684056227919 0 0
"beginning" 0 0 0 0 0 0.255102040816327 0 0 0.209205020920502 0 0.00751710140569796 0.00733729547288869 0
"big" 0 0 0 0 0 0 0 0 0 0 0.0300684056227919 0 0
"blast" 0 0 0 0 0 0 0 0 0 0 0.0225513042170939 0.00733729547288869 0
"both" 0 0 0 0 0 0 0 0 0 0 0.0225513042170939 0.00733729547288869 0
"brief" 0 0 0 0 0 0 0 0 0 0 0.0225513042170939 0.00733729547288869 0
"calm" 0 0 0 0 0 0 0 0 0 0 0.0150342028113959 0.0146745909457774 0
"chance" 0 0 0 0 0 0 0 0 0 0 0.0150342028113959 0.00733729547288869 0.0244319569997557
"ciao" 0 0 0 0 0 0 0 0 0 0 0 0.0293491818915548 0
"cim" 0 0.0481116189559779 0 0 0 0 0 0 0 0 0 0 0
"comments" 0 0.0120279047389945 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0.0244319569997557
"continuing" 0 0 0 0 0 0.255102040816327 0 0 0.209205020920502 0 0 0.0146745909457774 0
"deletemenuqq" 0 0 0 0 0 0 0 0 0 0 0.0300684056227919 0 0
"demonstration" 0 0 0 0 0 0.255102040816327 0 0 0.209205020920502 0 0 0.0146745909457774 0
"depending" 0 0 0 0 0 0 0 0 0 0 0 0.0146745909457774 0.0488639139995114
"dtocom" 0 0.0481116189559779 0 0 0 0 0 0 0 0 0 0 0
"easy" 0 0 0 0 0 0 0 0 0 0 0.0150342028113959 0.00733729547288869 0.0244319569997557
"emerald" 0 0 0 0 0 0 0 0 0 0 0 0.0146745909457774 0.0488639139995114
"eventually" 0 0 0 0 0 0 0 0 0 0 0 0.0146745909457774 0.0488639139995114
"every" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.0146745909457774 0.0244319569997557
"f" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.0220118864186661 0
"fee" 0 0 0 0 0 0 0 0 0 0 0.0150342028113959 0.0146745909457774 0
"few" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.0146745909457774 0.0244319569997557
"fie" 0 0 0 0 0 0 0 0 0 0 0.0150342028113959 0.0146745909457774 0
"figure" 0 0 0 0 0 0 0 0 0 0 0.0150342028113959 0.00733729547288869 0.0244319569997557
"fit" 0 0 0 0 0 0 0 0 0 0 0.0300684056227919 0 0
"flash" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.0146745909457774 0.0244319569997557
"float" 0 0.0481116189559779 0 0 0 0 0 0 0 0 0 0 0
"foe" 0 0 0 0 0 0 0 0 0 0 0.0150342028113959 0.0146745909457774 0
"gone" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0.0488639139995114
"grail" 0 0 0 0 0 0 0 0 0 0 0.0300684056227919 0 0
"hash" 0 0 0 0 0 0 0 0 0 0 0 0.0293491818915548 0
"hd" 0 0.0481116189559779 0 0 0 0 0 0 0 0 0 0 0
"hg" 0 0.0481116189559779 0 0 0 0 0 0 0 0 0 0 0
"himself" 0 0 0 0 0 0 0 0 0 0 0 0.0146745909457774 0.0488639139995114
"hit" 0 0 0 0 0 0 0 0 0 0 0.0300684056227919 0 0
"hlink" 0 0 0 0 0 0 0 0 0 0 0.0300684056227919 0 0
"hour" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.0220118864186661 0
"hoursx" 0 0 0 0 0 0 0 0 0 0 0 0.0293491818915548 0
"hu" 0 0.0481116189559779 0 0 0 0 0 0 0 0 0 0 0
"igo" 0 0 0 0 0 0 0 0 0 0 0 0 0.0977278279990227
"ii" 0 0.0481116189559779 0 0 0 0 0 0 0 0 0 0 0
"including" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.0146745909457774 0.0244319569997557
"indent" 0 0 0 0 0 0 0 0 0 0 0.0300684056227919 0 0
"instructions" 0 0 0 0 0 0 0 0 0 0 0.0150342028113959 0.00733729547288869 0.0244319569997557
"jm" 0 0.0481116189559779 0 0 0 0 0 0 0 0 0 0 0
"knives" 0 0.0120279047389945 0 0 0 0 0 0 0 0 0.00751710140569796 0.0146745909457774 0
"kobj" 0 0.0481116189559779 0 0 0 0 0 0 0 0 0 0 0
"latency" 0 0 0 0 0 0.255102040816327 0 0 0.209205020920502 0 0 0.0146745909457774 0
"lc" 0 0.0481116189559779 0 0 0 0 0 0 0 0 0 0 0
"liquids" 0 0 0 0 0 0 0 0 0 0 0.0150342028113959 0.0146745909457774 0
"lly" 0 0.0481116189559779 0 0 0 0 0 0 0 0 0 0 0
"lookin" 0 0 0 0 0 0 0 0 0 0 0.0300684056227919 0 0
"lost" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.0220118864186661 0
"lyre" 0 0 0 0 0 0 0 0 0 0 0.0300684056227919 0 0
"mad" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.0220118864186661 0
"makewd" 0 0 0 0 0 0 0 0 0 0 0 0 0.0977278279990227
"making" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.0146745909457774 0.0244319569997557
"needed" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.0146745909457774 0.0244319569997557
"needn" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.0146745909457774 0.0244319569997557
"neither" 0 0 0 0 0 0.255102040816327 0 0 0.209205020920502 0 0.00751710140569796 0.00733729547288869 0
"nnn" 0 0 0 0 0 0 0 0 0 0 0 0.0146745909457774 0.0488639139995114
"normal" 0 0.0120279047389945 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0.0244319569997557
"novice" 0 0 0 0 0 0 0 0 0 0 0 0 0.0977278279990227
"objtxt" 0 0 0 0 0 0 0 0 0 0 0 0 0.0977278279990227
"opaque" 0 0 0 0 0 0 0 0 0 0 0.0300684056227919 0 0
"orb" 0 0.0481116189559779 0 0 0 0 0 0 0 0 0 0 0
"order" 0 0 0 0 0 0 0 0 0.209205020920502 0 0.00751710140569796 0.0146745909457774 0
"our" 0 0 0 0 0 0.255102040816327 0 0 0.209205020920502 0 0 0.0146745909457774 0
"placed" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.0220118864186661 0
"places" 0 0 0 0 0 0 0 0 0 0 0.0150342028113959 0.00733729547288869 0.0244319569997557
"prepin" 0 0 0 0 0 0 0 0 0 0 0.0300684056227919 0 0
"previous" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.0146745909457774 0.0244319569997557
"printed" 0 0 0 0 0 0 0 0 0 0 0.0150342028113959 0.0146745909457774 0
"prior" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.0146745909457774 0.0244319569997557
"ptxcom" 0 0.0240558094779889 0 0 0 0 0 0 0 0 0 0.0146745909457774 0
"pyramid" 0 0 0 0 0 0 0 0 0 0 0.0150342028113959 0.00733729547288869 0.0244319569997557
"question" 0 0.0120279047389945 0 0 0 0 0 0 0 0 0.00751710140569796 0.0146745909457774 0
"quick" 0 0 0 0 0 0 0 0 0 0 0 0.0146745909457774 0.0488639139995114
"radium" 0 0 0 0 0 0 0 0 0 0 0.0300684056227919 0 0
"real" 0 0 0 0 0 0.255102040816327 0 0 0.209205020920502 0 0.00751710140569796 0.00733729547288869 0
"really" 0 0 0 0 0 0 0 0 0 0 0.0150342028113959 0.0146745909457774 0
"reincarnation" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.0146745909457774 0.0244319569997557
"remaining" 0 0 0 0 0 0 0 0 0 0 0.0150342028113959 0.00733729547288869 0.0244319569997557
"report" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.0220118864186661 0
"restart" 0 0 0 0 0 0.255102040816327 0 0 0.209205020920502 0 0 0.0146745909457774 0
"returned" 0 0 0 0 0 0 0 0 0 0 0 0.0293491818915548 0
"sapphi" 0 0 0 0 0 0 0 0 0 0 0.0300684056227919 0 0
"scores" 0 0 0 0 0 0 0 0 0 0 0.0150342028113959 0.0146745909457774 0
"shield" 0 0 0 0 0 0 0 0 0 0 0.0300684056227919 0 0
"shut" 0 0 0 0 0 0 0 0 0 0 0.0300684056227919 0 0
"sixth" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.0146745909457774 0.0244319569997557
"sleeping" 0 0 0 0 0 0 0 0 0 0 0.0150342028113959 0.00733729547288869 0.0244319569997557
"slugs" 0 0 0 0 0 0 0 0 0 0 0.0300684056227919 0 0
"sorts" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.0146745909457774 0.0244319569997557
"spek" 0 0.0481116189559779 0 0 0 0 0 0 0 0 0 0 0
"standard" 0 0.0120279047389945 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0.0244319569997557
"starts" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.0220118864186661 0
"statement" 0 0 0 0 0 0 0 0 0 0 0 0.0220118864186661 0.0244319569997557
"stream" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0.0488639139995114
"switch" 0 0 0 0 0 0 0 0 0 0 0 0 0.0977278279990227
"tab" 0 0 0 0 0 0 0 0 0 0 0 0.0293491818915548 0
"third" 0 0 0 0 0 0.255102040816327 0 0 0.209205020920502 0 0.00751710140569796 0.00733729547288869 0
"thresh" 0 0 0 0 0 0 0 0 0 0 0 0 0.0977278279990227
"ticks" 0 0 0 0 0 0 0 0 0 0 0.0150342028113959 0.00733729547288869 0.0244319569997557
"twice" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.0220118864186661 0
"unconditional" 0 0 0 0 0 0 0 0 0 0 0.0150342028113959 0.0146745909457774 0
"units" 0 0 0 0 0 0 0 0 0 0 0.0150342028113959 0.0146745909457774 0
"unused" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.0146745909457774 0.0244319569997557
"upon" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.0146745909457774 0.0244319569997557
"valid" 0 0 0 0 0 0 0 0 0 0 0.0300684056227919 0 0
"variables" 0 0 0 0 0 0 0 0 0 0 0 0.0146745909457774 0.0488639139995114
"very" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.0146745909457774 0.0244319569997557
"voccom" 0 0.0240558094779889 0 0 0 0 0 0 0 0 0 0.0146745909457774 0
"walk" 0 0 0 0 0 0 0 0 0 0 0.0150342028113959 0.0146745909457774 0
"warning" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.0146745909457774 0.0244319569997557
"wasn" 0 0 0 0 0 0 0 0 0 0 0 0.0146745909457774 0.0488639139995114
"whole" 0 0 0 0 0 0 0 0 0 0 0 0.0146745909457774 0.0488639139995114
"whose" 0 0 0 0 0 0 0 0 0 0 0.0150342028113959 0.0146745909457774 0
"woods" 0 0.0120279047389945 0 0 0 0 0 0 0 0 0 0 0.073295870999267
"wrong" 0 0 0 0 0 0.255102040816327 0 0 0.209205020920502 0 0 0.0146745909457774 0
"yacht" 0 0 0 0 0 0 0 0 0 0 0.0300684056227919 0 0
"year" 0 0 0 0 0 0 0 0 0 0 0 0.0293491818915548 0
"zapped" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0.0488639139995114
"accepted" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0.0244319569997557
"accessible" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0.0244319569997557
"activate" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0.0244319569997557
"activated" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0.0244319569997557
"adj" 0 0 0 0 0 0 0 0 0 0 0.0225513042170939 0 0
"adjacent" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.0146745909457774 0
"again" 0 0 0 0 0 0 0 0 0 0 0 0.0146745909457774 0.0244319569997557
"ago" 0 0 0 0 0 0.255102040816327 0 0 0.209205020920502 0 0 0.00733729547288869 0
"allow" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0.0244319569997557
"alone" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0.0244319569997557
"always" 0 0 0 0 0 0 0 0 0.209205020920502 0 0 0.0146745909457774 0
"am" 0 0.0120279047389945 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0
"ambiguous" 0 0 0 0 0 0 0 0 0 0 0.0150342028113959 0.00733729547288869 0
"analysis" 0 0 0 0 0 0 0 0 0 0 0 0.00733729547288869 0.0488639139995114
"appropriate" 0 0 0 0 0 0 0 0 0 0 0.0150342028113959 0.00733729547288869 0
"arbitrary" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.0146745909457774 0
"arise" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0.0244319569997557
"asked" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0.0244319569997557
"atbs" 0 0 0 0 0 0 0 0 0 0 0.0225513042170939 0 0
"attacked" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0.0244319569997557
"attacking" 0 0 0 0 0 0 0 0 0 0 0.0150342028113959 0.00733729547288869 0
"automatically" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0.0244319569997557
"ays" 0 0 0 0 0 0 0 0 0 0 0 0.0220118864186661 0
"backwards" 0 0 0 0 0 0 0 0 0 0 0 0.0146745909457774 0.0244319569997557
"beans" 0 0 0 0 0 0.255102040816327 0 0 0.209205020920502 0 0 0.00733729547288869 0
"beanstalks" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0.0244319569997557
"beastie" 0 0 0 0 0 0 0 0 0 0 0.0225513042170939 0 0
"bed" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0.0244319569997557
"below" 0 0 0 0 0 0 0 0 0 0 0 0.0220118864186661 0
"between" 0 0 0 0 0 0 0 0 0 0 0 0.0220118864186661 0
"beyond" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0.0244319569997557
"birds" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0.0244319569997557
"bivalve" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0.0244319569997557
"block" 0 0.0120279047389945 0 0 0 0 0 0 0 0 0 0.00733729547288869 0.0244319569997557
"blocking" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0.0244319569997557
"blow" 0 0 0 0 0 0 0 0 0 0 0.0225513042170939 0 0
"bottles" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0.0244319569997557
"brush" 0 0 0 0 0 0 0 0 0 0 0.0225513042170939 0 0
"burn" 0 0 0 0 0 0 0 0 0 0 0.0225513042170939 0 0
"bypass" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0.0244319569997557
"bypassed" 0 0 0 0 0 0 0 0 0 0 0 0.0220118864186661 0
"caged" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0.0244319569997557
"cakes" 0 0 0 0 0 0 0 0 0 0 0.0225513042170939 0 0
"came" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.0146745909457774 0
"caveat" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.0146745909457774 0
"changed" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0.0244319569997557
"chasing" 0 0 0 0 0 0 0 0 0 0 0.0150342028113959 0.00733729547288869 0
"closes" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0.0244319569997557
"clrlin" 0 0 0 0 0 0 0 0 0 0 0.0225513042170939 0 0
"clue" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0.0244319569997557
"coming" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0.0244319569997557
"confuz" 0 0 0 0 0 0 0 0 0 0 0.0225513042170939 0 0
"congratulations" 0 0.0120279047389945 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0
"contents" 0 0 0 0 0 0 0 0 0 0 0.0150342028113959 0.00733729547288869 0
"core" 0 0 0 0 0 0 0 0 0 0 0 0.0220118864186661 0
"cost" 0 0.0120279047389945 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0
"covey" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0.0244319569997557
"create" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0.0244319569997557
"crossed" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0.0244319569997557
"cut" 0 0 0 0 0 0.255102040816327 0 0 0.209205020920502 0 0 0.00733729547288869 0
"date" 0 0 0 0 0 0 0 0 0 0 0 0.0220118864186661 0
"deducted" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.0146745909457774 0
"define" 0 0 0 0 0 0 0 0 0 0 0 0.00733729547288869 0.0488639139995114
"depends" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0.0244319569997557
"destroyed" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0.0244319569997557
"dictionary" 0 0.0360837142169834 0 0 0 0 0 0 0 0 0 0 0
"differently" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0.0244319569997557
"dim" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0.0244319569997557
"discard" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.0146745909457774 0
"disturbed" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0.0244319569997557
"doing" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0.0244319569997557
"due" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.0146745909457774 0
"dump" 0 0.0360837142169834 0 0 0 0 0 0 0 0 0 0 0
"during" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0.0244319569997557
"dying" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0.0244319569997557
"eligible" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0.0244319569997557
"elusive" 0 0 0 0 0 0 0 0 0 0 0.0150342028113959 0.00733729547288869 0
"err" 0 0 0 0 0 0 0 0 0 0 0.0225513042170939 0 0
"exited" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.0146745909457774 0
"exits" 0 0 0 0 0 0 0 0 0 0 0 0.0220118864186661 0
"extern" 0 0 0 0 0 0 0 0 0 0 0 0 0.073295870999267
"external" 0 0.0120279047389945 0 0 0 0 0 0 0 0 0 0.0146745909457774 0
"fatal" 0 0.0120279047389945 0 0 0 0 0 0 0 0 0 0.0146745909457774 0
"final" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0.0244319569997557
"finding" 0 0 0 0 0 0 0 0 0 0 0 0.0220118864186661 0
"flag" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0.0244319569997557
"fortran" 0 0.0240558094779889 0 0 0 0 0 0 0 0 0.00751710140569796 0 0
"frantic" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0.0244319569997557
"fresh" 0 0 0 0 0 0 0 0 0 0 0 0.00733729547288869 0.0488639139995114
"funny" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.0146745909457774 0
"getting" 0 0 0 0 0 0 0 0 0 0 0.0150342028113959 0.00733729547288869 0
"gloom" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0.0244319569997557
"good" 0 0 0 0 0 0 0 0 0 0 0.0150342028113959 0.00733729547288869 0
"ha" 0 0.0360837142169834 0 0 0 0 0 0 0 0 0 0 0
"handled" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0.0244319569997557
"happening" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0.0244319569997557
"hard" 0 0 0 0 0 0 0 0 0 0 0.0150342028113959 0.00733729547288869 0
"hardwired" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0.0244319569997557
"hath" 0 0 0 0 0 0 0 0 0 0 0 0.0220118864186661 0
"hence" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0.0244319569997557
"hf" 0 0.0360837142169834 0 0 0 0 0 0 0 0 0 0 0
"hi" 0 0.0360837142169834 0 0 0 0 0 0 0 0 0 0 0
"hive" 0 0 0 0 0 0 0 0 0 0 0.0225513042170939 0 0
"hm" 0 0.0360837142169834 0 0 0 0 0 0 0 0 0 0 0
"holding" 0 0 0 0 0 0 0 0 0 0 0.0225513042170939 0 0
"holiday" 0 0 0 0 0 0 0 0 0 0 0 0.0220118864186661 0
"hoot" 0 0.0360837142169834 0 0 0 0 0 0 0 0 0 0 0
"hp" 0 0.0360837142169834 0 0 0 0 0 0 0 0 0 0 0
"ht" 0 0.0360837142169834 0 0 0 0 0 0 0 0 0 0 0
"hw" 0 0.0360837142169834 0 0 0 0 0 0 0 0 0 0 0
"iand" 0 0 0 0 0 0 0 0 0 0 0.0225513042170939 0 0
"idea" 0 0 0 0 0 0 0 0 0.209205020920502 0 0.00751710140569796 0 0.0244319569997557
"idobj" 0 0.0360837142169834 0 0 0 0 0 0 0 0 0 0 0
