"anon0501-data_text" "arna0440-dos-data_text" "arna0440-linux-data_text" "arna0440-source-data_text" "arna0660-data_text" "arna0770-data_text" "beck0500-data_text" "bhch0565-data_text" "cox_0350-data_text" "CROW0000-data_text" "daim0350-data_text" "ekma0350-data_text" "gill0350-data_text" "goet0350-data_text" "kenn0000-data_text" "kenw0550-data_text" "kine0350-data_text" "kint0350-data_text" "long0500-data_text" "lumm0350-data_text" "malm0350-data_text" "malm1000-data_text" "mcdo0551-data_text" "munk0430-data_text" "nels0350-data_text" "oska0551-data_text" "plat0550-data_text" "plot0350-data_text" "pohl0350-data_text" "russ0000-data_text" "ticm0350-data_text" "vane0560-data_text" "well0550-data_text" "whin0450-data_text" "wood0350-data_text" "wood0430-data_text" "wood043b-data_text"
"which" 0.323600240818784 0 0 0 0.324506749740395 0.238222493700848 0 0.555996822875298 0.439847836424156 0.200534759358289 0.440057088487155 0.391366223908918 0.391134289439374 0.404858299595142 0.43468045112782 0 0.392203470406465 0.407961429101249 0.323600240818784 0.439429928741093 0.185804533630621 0.190573712205251 0.450958286358512 0.393111194309247 0.214121299716289 0.27237133291721 0.17258382642998 0 0.43468045112782 0.200534759358289 0.407961429101249 0 0.446187128177393 0.396083177467268 0.392390011890606 0.393111194309247 0.393111194309247
"noun" 0 0 0 0 0.00778816199376947 0.0061082690692525 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.0843552582683 2.46892510737549 0 0 0.321181949574434 0 0 0 0 0 0 0 0 0 0 0 0
"by" 0.338651414810355 0.102549077058306 0.102549077058306 0.102549077058306 0.301142263759086 0.413835229441857 0 0.365369340746624 0.273418925344746 0.133689839572193 0.285442435775452 0.225332068311195 0.225198530283276 0.208563366458103 0.270206766917293 0 0.225814119324935 0.234886883421931 0.338651414810355 0.273159144893112 0.185804533630621 0.253150155018915 0 0.243354548858106 0.203415234730475 0.31209215230097 0.192307692307692 0 0.270206766917293 0.133689839572193 0.234886883421931 0 0.324499729583559 0.286060072615249 0.225921521997622 0.243354548858106 0.243354548858106
"no" 0.112883804936785 0.13184881336068 0.13184881336068 0.13184881336068 0.423156801661475 0.827670458883714 0 0.0476568705321684 0.154541131716595 0.300802139037433 0.154614652711703 0.166034155597723 0.165935759156098 0.159489633173844 0.152725563909774 0 0.166389351081531 0.148349610582272 0.112883804936785 0.154394299287411 0.0185804533630621 0.054043291520892 0.338218714768884 0.177836016473231 0.069589422407794 0.11916245815128 0.204635108481262 0 0.152725563909774 0.300802139037433 0.148349610582272 0 0.0676041103299081 0.165034657278028 0.166468489892985 0.177836016473231 0.177836016473231
"now" 0.398856110776641 0.1098740111339 0.1098740111339 0.1098740111339 0.212876427829699 0.233641291898908 0 0.0317712470214456 0.392296718972896 0.434491978609626 0.392483349191246 0.426944971537002 0.426691952115681 0.417126732916207 0.411184210526316 0 0.427858331352508 0.420323896649771 0.398856110776641 0.391923990498812 0.0464511334076551 0.0312882214068322 0.112739571589628 0.41183077499064 0.15523794229431 0.363161777222947 0.11094674556213 0 0.411184210526316 0.434491978609626 0.420323896649771 0 0.0270416441319632 0.517108592804489 0.428061831153389 0.41183077499064 0.41183077499064
"not" 0.22576760987357 0.0952241429827132 0.0952241429827132 0.0952241429827132 0.340083073727934 0.603191570588684 0 0.0476568705321684 0.19020446980504 0.167112299465241 0.190294957183635 0.225332068311195 0.225198530283276 0.196294933137038 0.18796992481203 0 0.225814119324935 0.197799480776363 0.22576760987357 0.190023752969121 0.102192493496841 0.102397815513269 0.338218714768884 0.252714339198802 0.165944007280124 0.187255291380582 0.25887573964497 0 0.18796992481203 0.167112299465241 0.197799480776363 0 0.0405624661979448 0.187039278248432 0.225921521997622 0.252714339198802 0.252714339198802
"move" 0.0376279349789284 0 0 0 0.0259605399792316 0.0397037489501413 0 0.0158856235107228 0.0594388968140751 0.133689839572193 0.0594671741198858 0.0592979127134725 0.0592627711271779 0.0613421666053245 0.0587406015037594 0 0.0594247682434038 0.0618123377426134 0.0376279349789284 0.0593824228028504 0.0371609067261241 0.0341326051710897 0 0.0561587420441782 0.208768267223382 0.0453952221528684 2.18688362919132 0 0.0587406015037594 0.133689839572193 0.0618123377426134 0 0.0135208220659816 0.0550115524260095 0.0594530321046373 0.0561587420441782 0.0561587420441782
"this" 0.285972305839856 0.02197480222678 0.02197480222678 0.02197480222678 0.257009345794392 0.36649614415515 0 0.174741858617951 0.249643366619116 0.133689839572193 0.24976213130352 0.320208728652751 0.308166409861325 0.306710833026622 0.246710526315789 0 0.3090087948657 0.284336753616022 0.285972305839856 0.249406175771971 0.17651430694909 0.130841653155844 0.901916572717024 0.299513290902284 0.182003104758846 0.238324916302559 0.179980276134122 0 0.246710526315789 0.133689839572193 0.284336753616022 0 0.162249864791779 0.275057762130047 0.309155766944114 0.299513290902284 0.299513290902284
"place" 0.0301023479831427 0 0 0 0.983904465212876 0.07329922883103 0 0.0158856235107228 0.0594388968140751 0.0334224598930481 0.0594671741198858 0.047438330170778 0.0474102169017423 0.0490737332842596 0.0704887218045113 0 0.0475398145947231 0.0494498701940907 0.0301023479831427 0.0593824228028504 0.0743218134522482 0.0398213726996046 0 0.0655185323848746 0.0267651624645362 0.0397208193837599 0.682938856015779 0 0.0704887218045113 0.0334224598930481 0.0494498701940907 0 3.33964305029746 0.0660138629112113 0.0475624256837099 0.0655185323848746 0.0655185323848746
"e" 0.112883804936785 1.58218576032816 1.58218576032816 1.58218576032816 0.0778816199376947 0.0397037489501413 0 0.079428117553614 0.0951022349025202 0.167112299465241 0.0951474785918173 0.0830170777988615 0.0829678795780491 0.0736105999263894 0.093984962406015 0 0.0831946755407654 0.0247249350970454 0.112883804936785 0.0950118764845606 0.0278706800445931 0.0767983616349518 0.112739571589628 0.0935979034069637 0.535303249290723 0.187255291380582 0.0542406311637081 0 0.093984962406015 0.167112299465241 0.0247249350970454 0 0.0946457544618713 0.099020794366817 0.0832342449464923 0.0935979034069637 0.0935979034069637
"small" 0.27844671884407 0 0 0 0.179127725856698 0.113002977781171 0 0.508339952343129 0.285306704707561 0.367647058823529 0.285442435775452 0.260910815939279 0.260756192959583 0.257637099742363 0.281954887218045 0 0.261468980270977 0.259611818518976 0.27844671884407 0.285035629453682 0.260126347082869 0.429501948402879 0.112739571589628 0.327592661924373 0.25159252716664 0.255348124609885 0.142998027613412 0 0.281954887218045 0.367647058823529 0.259611818518976 0 0.50027041644132 0.264055451644845 0.261593341260404 0.327592661924373 0.327592661924373
"light" 0.135460565924142 0.00732493407559332 0.00732493407559332 0.00732493407559332 0.129802699896158 0.109948843246545 0 0.190627482128674 0.106990014265335 0.100267379679144 0.107040913415794 0.118595825426945 0.118525542254356 0.122684333210649 0.105733082706767 0 0.118849536486808 0.123624675485227 0.135460565924142 0.106888361045131 1.21701969528056 1.33401598543676 0 0.10295769374766 0.139178844815588 0.113488055382171 0.101084812623274 0 0.105733082706767 0.100267379679144 0.123624675485227 0 0.162249864791779 0.099020794366817 0.118906064209275 0.10295769374766 0.10295769374766
"if" 0.135460565924142 0.0952241429827132 0.0952241429827132 0.0952241429827132 0.212876427829699 0.251966099106666 0 0.0635424940428912 0.16642891107941 0.200534759358289 0.16650808753568 0.201612903225806 0.189640867606969 0.184026499815973 0.164473684210526 0 0.202044212027573 0.18543701322784 0.135460565924142 0.166270783847981 0.139353400222965 0.125152885627329 0.56369785794814 0.187195806813927 1.31149296076227 0.175906485842365 0.207100591715976 0 0.164473684210526 0.200534759358289 0.18543701322784 0 0.0946457544618713 0.165034657278028 0.202140309155767 0.187195806813927 0.187195806813927
"one" 0.233293196869356 0.0439496044535599 0.0439496044535599 0.0439496044535599 0.19730010384216 0.245857830037413 0 0.222398729150119 0.309082263433191 0.300802139037433 0.309229305423406 0.272770398481973 0.284461301410454 0.294442399705558 0.305451127819549 0 0.273353933919658 0.309061688713067 0.233293196869356 0.308788598574822 0.222965440356745 0.127997269391586 0.338218714768884 0.318232871583677 0.187356137251753 0.209952902457016 0.20956607495069 0 0.305451127819549 0.300802139037433 0.309061688713067 0 0.189291508923743 0.286060072615249 0.285374554102259 0.318232871583677 0.318232871583677
"or" 0.0827814569536424 0.139173747436273 0.139173747436273 0.139173747436273 0.19730010384216 0.291669848056807 0 0.0158856235107228 0.225867807893485 0.501336898395722 0.225975261655566 0.213472485768501 0.21334597605784 0.233100233100233 0.223214285714286 0 0.213929165676254 0.210161948324886 0.0827814569536424 0.237529691211401 0.111482720178372 0.0881758966919817 0.676437429537768 0.215275177836016 0.149884909801402 0.238324916302559 0.392011834319527 0 0.223214285714286 0.501336898395722 0.210161948324886 0 0.0135208220659816 0.242050830674442 0.214030915576694 0.215275177836016 0.215275177836016
"through" 0.233293196869356 0 0 0 0.202492211838006 0.198518744750706 0 0.190627482128674 0.320970042796006 0.200534759358289 0.321122740247383 0.260910815939279 0.260756192959583 0.269905533063428 0.317199248120301 0 0.261468980270977 0.271974286067499 0.233293196869356 0.320665083135392 0.102192493496841 0.142219188212874 0 0.439910146012729 0.171297039773031 0.198604096918799 0.101084812623274 0 0.317199248120301 0.200534759358289 0.271974286067499 0 0.162249864791779 0.297062383100451 0.261593341260404 0.439910146012729 0.439910146012729
"twisty" 0.150511739915713 0 0 0 0.106438213914849 0 0 0.317712470214456 0.475511174512601 0.334224598930481 0.475737392959087 0.23719165085389 0.237051084508712 0.245368666421298 0.469924812030075 0 0.237699072973615 0.247249350970454 0.150511739915713 0.475059382422803 0.343738387216648 0.674118952129021 0 0.187195806813927 0.0428242599432579 0.113488055382171 0.0986193293885602 0 0.469924812030075 0.334224598930481 0.247249350970454 0 0.0946457544618713 0.440092419408076 0.237812128418549 0.187195806813927 0.187195806813927
"dead" 0.17308850090307 0 0 0 0.145379023883697 0.0351225471482019 0 0.238284352660842 0.416072277698526 0.334224598930481 0.416270218839201 0.249051233396584 0.248903638734147 0.257637099742363 0.411184210526316 0 0.249584026622296 0.259611818518976 0.17308850090307 0.415676959619952 0.315867707172055 0.386836191939016 0 0.215275177836016 0.305122852095712 0.158883277535039 0.140532544378698 0 0.411184210526316 0.334224598930481 0.259611818518976 0 0.0946457544618713 0.385080866982066 0.249702734839477 0.215275177836016 0.215275177836016
"get" 0.255869957856713 0.0512745385291532 0.0512745385291532 0.0512745385291532 0.231048805815161 0.236695426433534 0 0.174741858617951 0.21398002853067 0.267379679144385 0.214081826831589 0.213472485768501 0.21334597605784 0.220831799779168 0.223214285714286 0 0.213929165676254 0.222524415873408 0.255869957856713 0.213776722090261 0.120772946859903 0.0881758966919817 0.338218714768884 0.215275177836016 0.133825812322681 0.226976110764342 0.229289940828402 0 0.223214285714286 0.267379679144385 0.222524415873408 0 0.229853975121687 0.264055451644845 0.214030915576694 0.215275177836016 0.215275177836016
"he" 0.180614087898856 0.813067682390858 0.813067682390858 0.813067682390858 0.199896157840083 0.192410475681454 0 0 0.0951022349025202 0.0668449197860963 0.0951474785918173 0.118595825426945 0.118525542254356 0.122684333210649 0.093984962406015 0 0.118849536486808 0.0988997403881815 0.180614087898856 0.0950118764845606 0.0464511334076551 0.0597320590494069 0 0.131037064769749 0.0963545848723302 0.170232083073257 0.165187376725838 0 0.093984962406015 0.0668449197860963 0.0988997403881815 0 0.0405624661979448 0.099020794366817 0.118906064209275 0.131037064769749 0.131037064769749
"cave" 0.270921131848284 0.00732493407559332 0.00732493407559332 0.00732493407559332 0.228452751817238 0.114530045048484 0 0.0635424940428912 0.249643366619116 0.267379679144385 0.24976213130352 0.308349146110057 0.308166409861325 0.257637099742363 0.258458646616541 0 0.3090087948657 0.284336753616022 0.270921131848284 0.261282660332542 0.195094760312152 0.156441107034161 0 0.215275177836016 0.246239494673733 0.266696930148102 0.182445759368836 0 0.258458646616541 0.267379679144385 0.284336753616022 0 0.0811249323958897 0.253053141159644 0.309155766944114 0.215275177836016 0.215275177836016
"side" 0.323600240818784 0.0146498681511866 0.0146498681511866 0.0146498681511866 0.109034267912773 0.061082690692525 0 0.222398729150119 0.297194484070376 0.267379679144385 0.297335870599429 0.260910815939279 0.260756192959583 0.269905533063428 0.293703007518797 0 0.261468980270977 0.271974286067499 0.323600240818784 0.296912114014252 0.2694165737644 0.22470631737634 0 0.224634968176713 0.353300144531877 0.27237133291721 0.0838264299802761 0 0.293703007518797 0.267379679144385 0.271974286067499 0 0.256895619253651 0.275057762130047 0.261593341260404 0.224634968176713 0.224634968176713
"canyon" 0.218242022877784 0.00732493407559332 0.00732493407559332 0.00732493407559332 0.101246105919003 0.00763533633656563 0 0.254169976171565 0.356633380884451 0.401069518716578 0.356803044719315 0.23719165085389 0.237051084508712 0.245368666421298 0.352443609022556 0 0.237699072973615 0.259611818518976 0.218242022877784 0.356294536817102 0.213675213675214 0.201951247262281 0 0.187195806813927 0.4443016969113 0.187255291380582 0.106015779092702 0 0.352443609022556 0.401069518716578 0.259611818518976 0 0.297458085451595 0.330069314556057 0.237812128418549 0.187195806813927 0.187195806813927
"low" 0.17308850090307 0.0878992089071198 0.0878992089071198 0.0878992089071198 0.109034267912773 0.0274872108116363 0 0.349483717235901 0.309082263433191 0.53475935828877 0.309229305423406 0.249051233396584 0.248903638734147 0.257637099742363 0.305451127819549 0 0.249584026622296 0.259611818518976 0.17308850090307 0.308788598574822 0.250836120401338 0.204795631026538 0 0.215275177836016 0.203415234730475 0.136185666458605 0.108481262327416 0 0.305451127819549 0.53475935828877 0.259611818518976 0 0.33802055164954 0.286060072615249 0.249702734839477 0.215275177836016 0.215275177836016
"wall" 0.346177001806141 0.0146498681511866 0.0146498681511866 0.0146498681511866 0.134994807892004 0.128273650454303 0 0.349483717235901 0.21398002853067 0.200534759358289 0.214081826831589 0.225332068311195 0.225198530283276 0.233100233100233 0.211466165413534 0 0.225814119324935 0.234886883421931 0.346177001806141 0.213776722090261 0.195094760312152 0.159285490798419 0 0.187195806813927 0.0963545848723302 0.340464166146513 0.0936883629191322 0 0.211466165413534 0.200534759358289 0.234886883421931 0 0.256895619253651 0.198041588733634 0.225921521997622 0.187195806813927 0.187195806813927
"water" 0.17308850090307 0.0146498681511866 0.0146498681511866 0.0146498681511866 0.137590861889927 0.212262350156524 0 0.190627482128674 0.178316690442225 0.233957219251337 0.178401522359657 0.189753320683112 0.189640867606969 0.196294933137038 0.176221804511278 0 0.190159258378892 0.197799480776363 0.17308850090307 0.178147268408551 0.139353400222965 0.210484398555053 0 0.196555597154624 0.198062202237568 0.175906485842365 0.179980276134122 0 0.176221804511278 0.233957219251337 0.197799480776363 0 0.162249864791779 0.154032346792826 0.190249702734839 0.196555597154624 0.196555597154624
"way" 0.142986152919928 0.168473483738646 0.168473483738646 0.168473483738646 0.160955347871236 0.226005955562343 0 0.0635424940428912 0.21398002853067 0.267379679144385 0.214081826831589 0.213472485768501 0.21334597605784 0.220831799779168 0.211466165413534 0 0.213929165676254 0.234886883421931 0.142986152919928 0.213776722090261 0.0836120401337793 0.0711095941064368 0 0.224634968176713 0.112413682351052 0.187255291380582 0.0838264299802761 0 0.211466165413534 0.267379679144385 0.234886883421931 0 0.0676041103299081 0.198041588733634 0.214030915576694 0.224634968176713 0.224634968176713
"very" 0.195665261890427 0.0146498681511866 0.0146498681511866 0.0146498681511866 0.168743509865005 0.218370619225777 0 0.206513105639396 0.202092249167855 0.267379679144385 0.202188392007612 0.166034155597723 0.165935759156098 0.171758066494909 0.199718045112782 0 0.166389351081531 0.160712078130795 0.195665261890427 0.201900237529691 0.260126347082869 0.250305771254658 0.112739571589628 0.140396855110446 0.117766714843959 0.164557680304148 0.0936883629191322 0 0.199718045112782 0.267379679144385 0.160712078130795 0 0.216333153055706 0.23104852018924 0.166468489892985 0.140396855110446 0.140396855110446
"hall" 0.180614087898856 0.00732493407559332 0.00732493407559332 0.00732493407559332 0.0778816199376947 0.0061082690692525 0 0.254169976171565 0.273418925344746 0.53475935828877 0.273549000951475 0.23719165085389 0.237051084508712 0.245368666421298 0.270206766917293 0 0.237699072973615 0.247249350970454 0.180614087898856 0.273159144893112 0.213675213675214 0.329948516653867 0 0.196555597154624 0.326534982067341 0.181580888611474 0.0838264299802761 0 0.270206766917293 0.53475935828877 0.247249350970454 0 0.310978907517577 0.253053141159644 0.237812128418549 0.196555597154624 0.196555597154624
"some" 0.127934978928356 0.0292997363023733 0.0292997363023733 0.0292997363023733 0.186915887850467 0.328319462472322 0 0.0953137410643368 0.178316690442225 0.133689839572193 0.178401522359657 0.189753320683112 0.177788313381534 0.184026499815973 0.176221804511278 0 0.190159258378892 0.18543701322784 0.127934978928356 0.178147268408551 0.0743218134522482 0.0938646642204966 0.225479143179256 0.168476226132535 0.19270916974466 0.181580888611474 0.0887573964497041 0 0.176221804511278 0.133689839572193 0.18543701322784 0 0.0946457544618713 0.23104852018924 0.178359096313912 0.168476226132535 0.168476226132535
