"anon0501-readme_text" "arna-0440-source-readme_text" "arna0550-readme_text" "arna0660-readme_text" "arna0770-readme_text" "bagg0350-readme_text" "benh0350-readme_text" "bhav0565-readme_text" "blac0350-readme_text" "bree_xxx-readme_text" "butt_xxx-readme_text" "cox_0350-readme_text" "daim0350-readme_text" "diaz0350-readme_text" "dove0550-readme_text" "ekma0350-readme_text" "gasi0350-readme_text" "gerr0000-readme_text" "goet0350-readme_text" "jame0551-readme_text" "kenn0000-readme_text" "kenw0550-readme_text" "kina0660-readme_text" "kind0430-readme_text" "kine0350-readme_text" "king0350-readme_text" "kinm0551-readme_text" "kint0350-readme_text" "malm0350-readme_text" "malm1000-readme_text" "mcdo0551-readme_text" "munk0430-readme_text" "muno0370-readme_text" "olss0551-redme_text" "oska0551-readme_text" "pict0551-readme_text" "plat0550-readme_text" "plot0350-readme_text" "pohl0350-readme_text" "raym0430-readme_text" "supn0350-readme_text" "ticm0350-readme_text" "vane0560-readme_text" "well0550-readme_text" "whin0450-readme_text" "wood0350-readme_text" "yong_xxx-readme_text"
"completely" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0325097529258778 0 0 0 0.172711571675302 0 0 0 0 0 0.1 0 0 0.0119104335397808 0 0 0 0 0 0 0 0 0 0 0 0 0.23094688221709 0 0 0
"containing" 0 0 0 0 0 0 0 0 0.189753320683112 0.0664010624169987 0.421940928270042 0 0 0 0 0 0 0.0325097529258778 0 0 0 0 0 0 0 0 0 0 0 0 0.00595521676989042 0 0 0 0 0 0 0 0 0 0.189753320683112 0 0 0 0 0 0
"december" 0 0 0.133511348464619 0.130890052356021 0 0 0 0 0.189753320683112 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.189753320683112 0 0 0 0 0 0
"depress" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0357313006193425 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"detailed" 0 0 0.0667556742323097 0.0654450261780105 0.0654450261780105 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0119104335397808 0 0 0 0 0 0 0 0 0.478468899521531 0 0 0 0 0 0 0
"did" 0 0.297619047619048 0 0 0 0 0 0 0 0 0 0.212765957446809 0 0 0 0 0 0.0325097529258778 0 0 0 0 0 0 0 0 0 0 0 0 0.0119104335397808 0 0 0 0 0 0.238095238095238 0 0 0 0 0 0 0 0 0 0
"dim" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0357313006193425 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"direction" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0975292587776333 0 0 0 0 0 0 0 0 0 0 0 0 0.0178656503096713 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"distance" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0357313006193425 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"dome" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0357313006193425 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"drive" 0 0 0 0 0 0 0 0 0 0 0 0 0.628930817610063 0 0 0.2 0 0 0 0 0 0 0 0 0.141843971631206 0 0 0 0 0 0.00595521676989042 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"dumpfile" 0 0 0.133511348464619 0.130890052356021 0.130890052356021 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"dusty" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0357313006193425 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"effect" 0 0 0.0667556742323097 0.0654450261780105 0.0654450261780105 0 0 0 0 0.0664010624169987 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0119104335397808 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"eggs" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0357313006193425 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ekman" 0 0 0 0 0 0 0 0 0 0 0 0.212765957446809 0 0 0 0.4 0 0 0 0 0 0 0 0 0.425531914893617 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"elfin" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0357313006193425 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"emulated" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.195058517555267 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"enhanced" 0 0 0 0 0 0 0 0 0 0.0664010624169987 0 0 0 0 0 0 0 0.0325097529258778 0 0.31055900621118 0 0 0 0 0 0.25706940874036 0.0709219858156028 0 0 0 0 0 0 0.613496932515337 0 0 0 0 0 0 0 0 0 0 0 0 0
"enjoy" 0 0.297619047619048 0.0667556742323097 0.0654450261780105 0.0654450261780105 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.172711571675302 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.23094688221709 0 0 0
"enormous" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0325097529258778 0 0 0 0 0 0 0 0 0 0 0 0 0.0297760838494521 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"entered" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.172711571675302 0.235294117647059 0 0.141843971631206 0 0.0709219858156028 0.1 0 0 0.00595521676989042 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"entranc" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0357313006193425 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"equivalent" 0 0 0.133511348464619 0.130890052356021 0.130890052356021 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"every" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.29940119760479 0 0 0 0 0 0.20703933747412 0 0 0 0 0 0 0 0 0 0.0178656503096713 0 0 0 0 0 0 0 0.20703933747412 0 0 0 0 0 0 0 0
"explore" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.1 0 0 0.0297760838494521 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"extends" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0357313006193425 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"eyes" 0 0 0 0 0 0 0 0 0.189753320683112 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.1 0 0 0.0178656503096713 0 0 0 0 0 0 0 0 0 0.189753320683112 0 0 0 0 0 0
"falls" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0357313006193425 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"fill" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0357313006193425 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"fix" 0 0 0 0 0 0 0 0 0 0 0 0.212765957446809 0 0 0 0 0 0.162548764629389 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"format" 0 0.297619047619048 0 0 0 0 0 0 0 0.132802124833997 0 0 0.209643605870021 0 0 0 0 0.0325097529258778 0.543478260869565 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"french" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.195058517555267 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"front" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.172711571675302 0.235294117647059 0 0.141843971631206 0 0.0709219858156028 0.1 0 0 0.00595521676989042 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"further" 0 0.297619047619048 0 0 0 0 0 0 0.189753320683112 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00595521676989042 0 0 0 0 0.15748031496063 0 0 0 0 0.189753320683112 0 0 0 0 0 0
"generator" 0 0 0 0 0 0 0 0 0 0.0664010624169987 0 0 0 0 0 0 0 0.0650195058517555 0.543478260869565 0 0 0 0 0 0 0 0.0709219858156028 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.137362637362637 0 0 0 0 0
"gnome" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0357313006193425 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"gnu" 0 0 0 0 0 0.498753117206983 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.543478260869565 0 0.238095238095238 0 0 0 0 0.274725274725275 0 0 0 0 0
"greg" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.195058517555267 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"group" 0 0 0 0 0 0 0 0 0 0.0664010624169987 0.421940928270042 0 0 0 0 0 0 0.0650195058517555 0 0 0 0 0.235294117647059 0 0 0 0 0.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"handling" 0 0 0 0 0 0 0 0 0 0.0664010624169987 0 0 0 0 0 0.4 0 0 0 0 0 0 0 0 0.283687943262411 0 0 0 0 0 0 0 0 0 0 0.078740157480315 0 0 0 0 0 0 0 0 0 0 0
"head" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0357313006193425 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"hill" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0357313006193425 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"honeycomb" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0357313006193425 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ice" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0357313006193425 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"indicate" 0 0 0 0 0 0 0 0.793650793650794 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0709219858156028 0 0 0 0.0119104335397808 0 0 0 0 0.15748031496063 0 0 0 0 0 0 0 0 0 0 0
"infinite" 0 0 0.133511348464619 0.130890052356021 0.130890052356021 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"initial" 0 0 0.0667556742323097 0.0654450261780105 0.0654450261780105 0 0.65359477124183 0 0 0.0664010624169987 0 0 0 0 0 0 0 0.0325097529258778 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"isn" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0325097529258778 0 0 0 0 0 0 0 0 0 0 0 0 0.0297760838494521 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"jewelry" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0357313006193425 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"jim" 0 0 0 0 0 0 0 0 0 0 0.421940928270042 0 0 0 0 0 0 0.0325097529258778 0 0 0 0 0 0 0 1.02827763496144 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"justification" 0 0 0.133511348464619 0.130890052356021 0.130890052356021 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"late" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0709219858156028 0 0 0 0.0238208670795617 0 0 0 0 0 0 0 0 0 0 0 0 0 0.204918032786885 0 0
"leading" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0357313006193425 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"length" 0 0 0.0667556742323097 0.0654450261780105 0.0654450261780105 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.1 0 0 0 0 0 0 0 0 0.238095238095238 0 0 0 0 0 0 0 0 0.462962962962963 0
"letter" 0 0 0.0667556742323097 0.0654450261780105 0.0654450261780105 0 0 0 0 0.132802124833997 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"lib" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.4 0 0 0 0 0 0 0 0 0.283687943262411 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.274725274725275 0 0 0 0 0
"licence" 0 0 0.133511348464619 0.130890052356021 0.130890052356021 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"maybe" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0325097529258778 0.543478260869565 0 0 0 0 0 0 0 0 0 0 0 0.0178656503096713 0 0 0 0 0 0 0 0 0 0 0.137362637362637 0 0 0 0 0
"mcdonald" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.31055900621118 0 0 0 0 0 0 0.283687943262411 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.06382978723404 0 0 0 0
"ming" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0357313006193425 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"missing" 0 0.297619047619048 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.162548764629389 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"mists" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0357313006193425 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"modes" 0 0 0.0667556742323097 0.0654450261780105 0.0654450261780105 0 0 0 0 0 0 0 0 0 0 0 0 0.0975292587776333 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"needed" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.2 0 0 0 0 0 0 0 0 0.141843971631206 0 0 0 0 0.591715976331361 0 0 0 0 0 0.078740157480315 0 0.315457413249211 0 0 0 0 0 0 0.204918032786885 0 0
"notepad" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.195058517555267 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"notes" 0 0 0 0 0 0 0 0.793650793650794 0 0.0664010624169987 0 0 0.209643605870021 0 0 0 0 0.0325097529258778 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.956937799043062 0 0 0 0 0 0 0
"ok" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0238208670795617 0 0 0 0 0.078740157480315 0 0 0 0 0 0.137362637362637 0 0 0 0 0
"ontario" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.518134715025907 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.69284064665127 0 0 0
"otherwise" 0 0 0.0667556742323097 0.0654450261780105 0.0654450261780105 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.25706940874036 0 0 0 0 0 0 0 0 0.543478260869565 0.078740157480315 0 0 0 0 0 0 0 0 0 0 0
"parser" 0 0 0 0 0 0 0 0 0.379506641366224 0 0 0 0 0 0 0 0 0 0 0 0.20703933747412 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.20703933747412 0 0.379506641366224 0 0 0 0 0 0
"partially" 0 0 0 0 0 0 0 0 0 0.0664010624169987 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0297760838494521 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"pas" 0 0 0 0 0 0 0 0 0 0.265604249667995 0 0 0 0 0 0 0 0 0 0.62111801242236 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"permission" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.345423143350604 0 0 0 0.25706940874036 0 0 0 0 0 0 0 0 0 0 0 0 0 0.478468899521531 0 0 0 0.46189376443418 0 0 0
"pike" 0 0.595238095238095 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.470588235294118 0 0 0 0 0 0 0 0 0 0 0 0 0.15748031496063 0 0 0 0 0 0 0 0 0 0 0
"ported" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.29940119760479 0.4 0 0 0 0 0 0 0 0 0.425531914893617 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"posted" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.31055900621118 0 0.172711571675302 0 0 0 0 0.141843971631206 0 0 0 0.0119104335397808 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"prevent" 0 0 0 0 0 0 0 0 0.379506641366224 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0709219858156028 0 0 0 0 0 0 0 0 0 0 0 0 0 0.379506641366224 0 0 0 0 0.462962962962963 0
"problems" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0650195058517555 0 0 0 0.172711571675302 0 0 0 0 0 0 0 0 0.00595521676989042 0 0 0 0 0 0 0 0 0 0 0.137362637362637 0 0.23094688221709 0 0 0
"proceed" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0357313006193425 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"public" 0 0 0 0 0 0.748129675810474 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.20703933747412 0 0 0 0 0 0 0 0 0 0.00595521676989042 0 0 0 0 0 0 0 0.20703933747412 0 0 0 0 0 0 0 0
"pure" 0 0 0 0 0 0 0.65359477124183 0 0 0 0 0 0 0 0 0 0 0 0 0 0.20703933747412 0 0 0 0 0 0 0 0 0 0.0178656503096713 0 0 0 0 0 0 0 0.20703933747412 0 0 0 0 0 0 0 0
"ratfor" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.518134715025907 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.69284064665127 0 0 0
"readable" 0 0 0.133511348464619 0.130890052356021 0.130890052356021 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"remember" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0650195058517555 0 0 0 0 0 0 0 0 0 0 0 0 0.0178656503096713 0 0 0 0 0 0.238095238095238 0 0 0 0 0 0 0 0 0 0
"replaced" 0 0 0.133511348464619 0.130890052356021 0.130890052356021 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"replaying" 0 0 0.133511348464619 0.130890052356021 0.130890052356021 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"report" 0 0 0 0.0654450261780105 0.0654450261780105 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0709219858156028 0 0 0 0.0119104335397808 0 0 0 0 0 0 0 0 0 0 0.137362637362637 0 0 0 0 0
"require" 0 0 0 0 0 0 0 0 0.189753320683112 0.0664010624169987 0 0 0.209643605870021 0 0.29940119760479 0 0 0 0 0 0 0 0.235294117647059 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.189753320683112 0 0 0 0 0 0
"restarted" 0 0 0.0667556742323097 0.0654450261780105 0.0654450261780105 0 0 0 0.189753320683112 0 0 0 0.209643605870021 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.189753320683112 0 0 0 0 0 0
"retained" 0 0 0 0 0 0 0 0 0 0.132802124833997 0 0 0 0 0 0.2 0 0 0 0 0 0 0 2.04081632653061 0.141843971631206 0 0 0 0 0 0 2.04081632653061 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"rewrote" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.345423143350604 0 0 0 0 0.0709219858156028 0 0 0 0.00595521676989042 0 0 0 0 0 0 0 0 0 0 0 0 0.46189376443418 0 0 0
"separator" 0 0 0.133511348464619 0.130890052356021 0.130890052356021 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"september" 0 0.297619047619048 0.0667556742323097 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0975292587776333 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.613496932515337 0 0 0 0 0 0 0 0 0 0 0 0 0
"shadowy" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0357313006193425 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"sharp" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0357313006193425 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"shown" 0 0 0.133511348464619 0.130890052356021 0.130890052356021 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"sigma" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.518134715025907 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.69284064665127 0 0 0
"simple" 0 0 0.0667556742323097 0.0654450261780105 0.0654450261780105 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.20703933747412 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.078740157480315 0 0 0.20703933747412 0 0 0 0 0 0 0 0
"sleeping" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0357313006193425 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"slit" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0357313006193425 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"solution" 0 0 0 0 0 0 0 0 0 0 0 0.212765957446809 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0709219858156028 0 0 2.36686390532544 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"sometimes" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0325097529258778 0 0 0.20703933747412 0 0 0 0 0 0 0.2 0 0 0 0 0 0 0.543478260869565 0 0 0 0.20703933747412 0 0 0 0 0 0 0 0
"southwest" 0 0 0 0 0 0 0 0 0.189753320683112 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0238208670795617 0 0 0 0 0 0 0 0 0 0.189753320683112 0 0 0 0 0 0
"square" 0 0 0.133511348464619 0.130890052356021 0.130890052356021 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"stanford" 0 0 0 0 0 0 0 0 0.189753320683112 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.141843971631206 0 0 0 0.0119104335397808 0 0 0 0 0 0 0 0 0 0.189753320683112 0 0 0 0 0 0
"steep" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0357313006193425 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"sticks" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0357313006193425 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"strike" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.20703933747412 0 0 0 0 0 0 0 0 0 0.0238208670795617 0 0 0 0 0 0 0 0.20703933747412 0 0 0 0 0 0 0 0
"strong" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0357313006193425 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"structure" 0 0 0 0 0 0 0 0 0 0.0664010624169987 0 0.212765957446809 0.209643605870021 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0119104335397808 0 0 0 0 0 0 0 0 0 0 0.137362637362637 0 0 0 0 0
"subsequently" 0 0 0.133511348464619 0.130890052356021 0.130890052356021 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"supnik" 0 0 0 0 0 0 0.65359477124183 0 0.189753320683112 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.3 0 0 0 0 0 0 0 0 0 0 0 0 0.189753320683112 0 0 0 0 0 0
